1,1,6
1,1,11
1,1,16
1,1,21
1,1,26
1,1,31
1,1,36
1,1,41
1,1,46
1,1,51
1,1,56
1,1,61
1,1,66
1,1,71
1,1,76
1,1,81
1,1,86
1,1,91
1,1,96
1,2,8
1,2,13
1,2,18
1,2,23
1,2,28
1,2,33
1,2,38
1,2,43
1,2,48
1,2,53
1,2,58
1,2,63
1,2,68
1,2,73
1,2,78
1,2,83
1,2,88
1,2,93
1,2,98
1,3,7
1,3,12
1,3,17
1,3,22
1,3,27
1,3,32
1,3,37
1,3,42
1,3,47
1,3,52
1,3,57
1,3,62
1,3,67
1,3,72
1,3,77
1,3,82
1,3,87
1,3,92
1,3,97
1,4,9
1,4,14
1,4,19
1,4,24
1,4,29
1,4,34
1,4,39
1,4,44
1,4,49
1,4,54
1,4,59
1,4,64
1,4,69
1,4,74
1,4,79
1,4,84
1,4,89
1,4,94
1,4,99
1,6,6
1,6,11
1,6,16
1,6,21
1,6,26
1,6,31
1,6,36
1,6,41
1,6,46
1,6,51
1,6,56
1,6,61
1,6,66
1,6,71
1,6,76
1,6,81
1,6,86
1,6,91
1,6,96
1,7,8
1,7,13
1,7,18
1,7,23
1,7,28
1,7,33
1,7,38
1,7,43
1,7,48
1,7,53
1,7,58
1,7,63
1,7,68
1,7,73
1,7,78
1,7,83
1,7,88
1,7,93
1,7,98
1,8,12
1,8,17
1,8,22
1,8,27
1,8,32
1,8,37
1,8,42
1,8,47
1,8,52
1,8,57
1,8,62
1,8,67
1,8,72
1,8,77
1,8,82
1,8,87
1,8,92
1,8,97
1,9,9
1,9,14
1,9,19
1,9,24
1,9,29
1,9,34
1,9,39
1,9,44
1,9,49
1,9,54
1,9,59
1,9,64
1,9,69
1,9,74
1,9,79
1,9,84
1,9,89
1,9,94
1,9,99
1,11,11
1,11,16
1,11,21
1,11,26
1,11,31
1,11,36
1,11,41
1,11,46
1,11,51
1,11,56
1,11,61
1,11,66
1,11,71
1,11,76
1,11,81
1,11,86
1,11,91
1,11,96
1,12,13
1,12,18
1,12,23
1,12,28
1,12,33
1,12,38
1,12,43
1,12,48
1,12,53
1,12,58
1,12,63
1,12,68
1,12,73
1,12,78
1,12,83
1,12,88
1,12,93
1,12,98
1,13,17
1,13,22
1,13,27
1,13,32
1,13,37
1,13,42
1,13,47
1,13,52
1,13,57
1,13,62
1,13,67
1,13,72
1,13,77
1,13,82
1,13,87
1,13,92
1,13,97
1,14,14
1,14,19
1,14,24
1,14,29
1,14,34
1,14,39
1,14,44
1,14,49
1,14,54
1,14,59
1,14,64
1,14,69
1,14,74
1,14,79
1,14,84
1,14,89
1,14,94
1,14,99
1,16,16
1,16,21
1,16,26
1,16,31
